price,quantity,type,timestamp
4743000,5.8682,1,2024-04-29 00:04:14
4744000,19.9579,1,2024-04-29 00:04:14
4738000,4.1171,0,2024-04-29 00:04:19
4735000,15.1006,0,2024-04-29 00:04:19
4734000,0.4247,0,2024-04-29 00:04:19
4733000,1.2106,0,2024-04-29 00:04:19
4732000,1.8997,0,2024-04-29 00:04:19
4740000,0.4666,1,2024-04-29 00:04:19
4741000,7.0886,1,2024-04-29 00:04:19
4742000,3.0,1,2024-04-29 00:04:19
4743000,4.0021,1,2024-04-29 00:04:19
4744000,19.9579,1,2024-04-29 00:04:19
4738000,4.1171,0,2024-04-29 00:04:24
4735000,15.3407,0,2024-04-29 00:04:24
4734000,1.2954,0,2024-04-29 00:04:24
4733000,0.0037,0,2024-04-29 00:04:24
4732000,1.8997,0,2024-04-29 00:04:24
4739000,3.8661,1,2024-04-29 00:04:24
4740000,0.4666,1,2024-04-29 00:04:24
4741000,7.0886,1,2024-04-29 00:04:24
4742000,3.0,1,2024-04-29 00:04:24
4743000,4.0021,1,2024-04-29 00:04:24
4738000,4.1113,0,2024-04-29 00:04:29
4735000,15.0046,0,2024-04-29 00:04:29
4734000,1.2954,0,2024-04-29 00:04:29
4733000,0.0037,0,2024-04-29 00:04:29
4732000,1.8997,0,2024-04-29 00:04:29
4739000,5.1975,1,2024-04-29 00:04:29
4740000,0.4666,1,2024-04-29 00:04:29
4741000,3.56,1,2024-04-29 00:04:29
4742000,3.1022,1,2024-04-29 00:04:29
4743000,9.3321,1,2024-04-29 00:04:29
4738000,4.1113,0,2024-04-29 00:04:34
4735000,15.0046,0,2024-04-29 00:04:34
4734000,0.4243,0,2024-04-29 00:04:34
4733000,1.2108,0,2024-04-29 00:04:34
4732000,1.8997,0,2024-04-29 00:04:34
4739000,1.5089,1,2024-04-29 00:04:34
4740000,0.4666,1,2024-04-29 00:04:34
4741000,7.12,1,2024-04-29 00:04:34
4742000,3.1022,1,2024-04-29 00:04:34
4743000,9.3321,1,2024-04-29 00:04:34
4739000,0.606,0,2024-04-29 00:04:39
